"","U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","wd","ws","air_temp","Poll_Value"
"1847",1.302686,52.614823,62,2020-04-02,19,"NO12","Norwich Lakenfields","Urban Background",280.115326472146,5.45833333333333,5.05416666666667,64.3661770833333
"1848",-1.146447,52.95473,62,2020-04-02,20,"NOTT","Nottingham Centre","Urban Background",297.134456795768,5.5375,6.79166666666667,69.32355125
"1849",-0.916605,52.272257,62,2020-04-02,21,"NTN4","Northampton Spring Park","Urban Background",291.475464318022,5.1125,5.62916666666667,69.9347345833333
"1850",1.04901,51.777874,62,2020-04-02,22,"OSY","St Osyth","Rural Background",297.562340853703,6.37916666666667,6.2125,66.10340625
"1851",-3.196527,55.657472,62,2020-04-02,23,"PEEB","Peebles","Urban Background",295.195869511452,10.6666666666667,3.37083333333333,82.5145741666667
"1852",-4.142361,50.37167,62,2020-04-02,24,"PLYM","Plymouth Centre","Urban Background",337.387655090273,3.50833333333333,5.50833333333333,77.5415395833333
"1853",0.678331,51.544166,62,2020-04-02,25,"SEND","Southend-on-Sea","Urban Background",298.403638989231,5.82916666666667,6.3625,61.42598375
"1854",1.463497,52.2944,62,2020-04-02,26,"SIB","Sibton","Rural Background",289.047018083733,5.54166666666667,4.8625,65.13327375
"1855",-2.175133,53.02821,62,2020-04-02,27,"STOK","Stoke-on-Trent Centre","Urban Background",304.324018678002,6.75,5.70416666666667,65.8964243478261
"1856",-1.406878,54.88361,62,2020-04-02,28,"SUN2","Sunderland Silksworth","Urban Background",294.92151023496,9.3125,6.71666666666667,78.8828154166667
"1857",-3.022722,53.37287,62,2020-04-02,29,"TRAN","Wirral Tranmere","Urban Background",298.157798888663,5.24166666666667,7.525,75.6495033333333
"1858",-2.030371,52.605641,62,2020-04-02,30,"WAL4","Walsall Woodlands","Urban Background",299.674550483127,5.10416666666667,5.81666666666667,71.4633841666667
"1859",0.290917,52.2985,62,2020-04-02,31,"WFEN","Wicken Fen","Rural Background",286.348303648564,5.09166666666667,5.0875,60.7094729166667
"1860",-2.638139,53.54914,62,2020-04-02,32,"WIG5","Wigan Centre","Urban Background",298.843491816512,6.7375,6.10833333333333,77.43731875
"1861",-3.2429,55.79216,63,2020-04-03,1,"ACTH","Auchencorth Moss","Rural Background",266.207482043225,5.6125,2.67916666666667,67.8385570833333
"1862",-1.874978,52.476145,63,2020-04-03,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",280.246858353724,2.50833333333333,5.89583333333333,51.3671016666667
"1863",-3.205782,55.862281,63,2020-04-03,3,"BUSH","Bush Estate","Rural Background",267.580723837792,5.1125,3.8,74.6267075
"1864",-1.560189,52.411628,63,2020-04-03,4,"COAL","Coventry Allesley","Urban Background",255.629956036923,3.24583333333333,4.44166666666667,53.7335008695652
"1865",-3.182186,55.945589,63,2020-04-03,7,"ED3","Edinburgh St Leonards","Urban Background",269.042393994661,4.675,3.84583333333333,71.3601358333333
"1866",-5.101102,56.82266,63,2020-04-03,8,"FW","Fort William","Suburban Background",254.620717017912,2.7625,2.2,75.800645
"1867",-4.243631,55.865782,63,2020-04-03,9,"GLKP","Glasgow Townhead","Urban Background",262.342498777801,3.48333333333333,4.39166666666667,65.5487595833333
"1868",-0.460861,51.49633,63,2020-04-03,10,"HIL","London Hillingdon","Urban Background",279.871843860365,2.37083333333333,4.82916666666667,41.76695375
"1869",-0.341222,53.74878,63,2020-04-03,11,"HUL2","Hull Freetown","Urban Background",290.596493901741,4.0625,4.7625,56.5891820833333
"1870",-1.127182,52.619904,63,2020-04-03,12,"LECU","Leicester University","Urban Background",253.962149797383,2.51666666666667,4.4,50.3955833333333
"1871",-2.73684,52.221593,63,2020-04-03,13,"LEOM","Leominster","Suburban Background",284.368810687148,3.31666666666667,5.5375,69.3990825
"1872",-7.900328,54.43951,63,2020-04-03,14,"LN","Lough Navar","Rural Background",260.874982857357,4.1375,5.40416666666667,60.2348
"1873",-2.238917,53.371722,63,2020-04-03,15,"MAHG","Manchester Sharston","Suburban Industrial",264.721048385466,3.19583333333333,5.2375,62.4099745833333
"1874",-2.237881,53.48152,63,2020-04-03,16,"MAN3","Manchester Piccadilly","Urban Background",268.423249135318,2.475,5.45416666666667,62.44185125
"1875",-9.903917,53.326444,63,2020-04-03,17,"MH","Mace Head","Rural Background",249.734912609653,5.21666666666667,7.9875,92.4042375
"1876",-1.610528,54.97825,63,2020-04-03,18,"NEWC","Newcastle Centre","Urban Background",283.843523850246,4.26666666666667,4.44166666666667,62.8402983333333
"1877",1.302686,52.614823,63,2020-04-03,19,"NO12","Norwich Lakenfields","Urban Background",275.292779431919,4.21666666666667,5.17916666666667,66.82061
"1878",-1.146447,52.95473,63,2020-04-03,20,"NOTT","Nottingham Centre","Urban Background",257.548120000574,2.8125,4.57916666666667,62.7238820833333
"1879",-0.916605,52.272257,63,2020-04-03,21,"NTN4","Northampton Spring Park","Urban Background",257.184579836941,2.99583333333333,4.2875,60.3927933333333
"1880",1.04901,51.777874,63,2020-04-03,22,"OSY","St Osyth","Rural Background",281.727973582235,4.36666666666667,6.59583333333333,66.8081379166667
"1881",-3.196527,55.657472,63,2020-04-03,23,"PEEB","Peebles","Urban Background",269.645440737122,5.75,2.22916666666667,66.30228375
"1882",-4.142361,50.37167,63,2020-04-03,24,"PLYM","Plymouth Centre","Urban Background",302.642607140653,2.375,7.39166666666667,67.2034729166667
"1883",0.678331,51.544166,63,2020-04-03,25,"SEND","Southend-on-Sea","Urban Background",283.239312499715,3.33333333333333,6.12916666666667,59.9208933333333
"1884",1.463497,52.2944,63,2020-04-03,26,"SIB","Sibton","Rural Background",286.496387943565,4.16666666666667,5.4,68.4961675
"1885",-2.175133,53.02821,63,2020-04-03,27,"STOK","Stoke-on-Trent Centre","Urban Background",285.161330400214,3.32916666666667,4.76666666666667,66.7603245833333
"1886",-1.406878,54.88361,63,2020-04-03,28,"SUN2","Sunderland Silksworth","Urban Background",290.237471852448,6.18333333333333,5.25833333333333,67.3992241666667
"1887",-3.022722,53.37287,63,2020-04-03,29,"TRAN","Wirral Tranmere","Urban Background",287.201877914768,2.96666666666667,6.45,76.5364820833333
"1888",-2.030371,52.605641,63,2020-04-03,30,"WAL4","Walsall Woodlands","Urban Background",286.176320116464,3.38333333333333,5.38333333333333,62.57004625
"1889",0.290917,52.2985,63,2020-04-03,31,"WFEN","Wicken Fen","Rural Background",264.122667622882,3.79166666666667,4.52083333333333,63.0953045833333
"1890",-2.638139,53.54914,63,2020-04-03,32,"WIG5","Wigan Centre","Urban Background",274.690837998548,3.47083333333333,4.96666666666667,74.88656375
"1891",-3.2429,55.79216,64,2020-04-04,1,"ACTH","Auchencorth Moss","Rural Background",217.078099269241,7.17916666666667,4.39166666666667,71.84104375
"1892",-1.874978,52.476145,64,2020-04-04,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",188.756480186491,3.3,6.3375,46.0646383333333
"1893",-3.205782,55.862281,64,2020-04-04,3,"BUSH","Bush Estate","Rural Background",218.414713934675,5.84583333333333,5.35416666666667,71.5084266666667
"1894",-1.560189,52.411628,64,2020-04-04,4,"COAL","Coventry Allesley","Urban Background",186.443601805075,3.71666666666667,5.8875,54.04189375
"1895",-3.182186,55.945589,64,2020-04-04,7,"ED3","Edinburgh St Leonards","Urban Background",224.252745878451,4.7625,5.5625,77.3707966666667
"1896",-5.101102,56.82266,64,2020-04-04,8,"FW","Fort William","Suburban Background",204.280359463498,5.85416666666667,4.85,80.1635066666667
"1897",-4.243631,55.865782,64,2020-04-04,9,"GLKP","Glasgow Townhead","Urban Background",212.315046470634,4.17916666666667,5.775,64.8030520833333
"1898",-0.460861,51.49633,64,2020-04-04,10,"HIL","London Hillingdon","Urban Background",172.140430042266,3.02083333333333,6.52916666666667,40.2701779166667
"1899",-0.341222,53.74878,64,2020-04-04,11,"HUL2","Hull Freetown","Urban Background",208.636888643542,4.34583333333333,5.62916666666667,59.4919579166667
"1900",-1.127182,52.619904,64,2020-04-04,12,"LECU","Leicester University","Urban Background",195.771602028615,3.49583333333333,6.56666666666667,56.40763
"1901",-2.73684,52.221593,64,2020-04-04,13,"LEOM","Leominster","Suburban Background",184.674120422956,4.075,5.30833333333333,57.0950379166667
"1902",-7.900328,54.43951,64,2020-04-04,14,"LN","Lough Navar","Rural Background",178.895232420433,6.4625,4.89583333333333,67.042355
"1903",-2.238917,53.371722,64,2020-04-04,15,"MAHG","Manchester Sharston","Suburban Industrial",186.386415625193,5.45416666666667,6.025,63.9961408333333
"1904",-2.237881,53.48152,64,2020-04-04,16,"MAN3","Manchester Piccadilly","Urban Background",185.914089446264,3.34166666666667,6.05833333333333,54.6218945833333
"1905",-9.903917,53.326444,64,2020-04-04,17,"MH","Mace Head","Rural Background",170.394169746851,10.0458333333333,8.19166666666667,85.0093375
"1906",-1.610528,54.97825,64,2020-04-04,18,"NEWC","Newcastle Centre","Urban Background",223.746171463199,3.75416666666667,7.22083333333333,58.4178816666667
"1907",1.302686,52.614823,64,2020-04-04,19,"NO12","Norwich Lakenfields","Urban Background",193.550410866856,4.13333333333333,6.82916666666667,60.5071304166667
"1908",-1.146447,52.95473,64,2020-04-04,20,"NOTT","Nottingham Centre","Urban Background",207.40009489752,3.05416666666667,5.81666666666667,52.1910208333333
"1909",-0.916605,52.272257,64,2020-04-04,21,"NTN4","Northampton Spring Park","Urban Background",193.981786134361,3.69583333333333,5.6625,55.38067625
"1910",1.04901,51.777874,64,2020-04-04,22,"OSY","St Osyth","Rural Background",174.714201075963,4.50833333333333,7.4,59.0110495833333
"1911",-3.196527,55.657472,64,2020-04-04,23,"PEEB","Peebles","Urban Background",216.159084314465,6.875,4.125,68.80660875
"1912",-4.142361,50.37167,64,2020-04-04,24,"PLYM","Plymouth Centre","Urban Background",140.357723023068,4.77083333333333,8.41666666666667,73.43826875
"1913",0.678331,51.544166,64,2020-04-04,25,"SEND","Southend-on-Sea","Urban Background",172.292563226223,3.95833333333333,7.09583333333333,56.5067208333333
"1914",1.463497,52.2944,64,2020-04-04,26,"SIB","Sibton","Rural Background",190.232560075052,3.50833333333333,5.45833333333333,59.5778825
"1915",-2.175133,53.02821,64,2020-04-04,27,"STOK","Stoke-on-Trent Centre","Urban Background",176.7387541855,4.73333333333333,5.03333333333333,54.4084645833333
"1916",-1.406878,54.88361,64,2020-04-04,28,"SUN2","Sunderland Silksworth","Urban Background",211.616204954849,5.26666666666667,6.75416666666667,68.4906233333333
"1917",-3.022722,53.37287,64,2020-04-04,29,"TRAN","Wirral Tranmere","Urban Background",169.940084607442,3.79583333333333,6.04166666666667,68.2217591666667
"1918",-2.030371,52.605641,64,2020-04-04,30,"WAL4","Walsall Woodlands","Urban Background",194.891818926428,4.4125,6.325,52.3601008333333
"1919",0.290917,52.2985,64,2020-04-04,31,"WFEN","Wicken Fen","Rural Background",183.577562854308,4.09166666666667,6.325,61.7197958333333
"1920",-2.638139,53.54914,64,2020-04-04,32,"WIG5","Wigan Centre","Urban Background",167.366929695614,5.02916666666667,4.7875,58.5952779166667
"1921",-3.2429,55.79216,65,2020-04-05,1,"ACTH","Auchencorth Moss","Rural Background",184.61709323796,10.2041666666667,8.37916666666667,81.3899145833333
"1922",-1.874978,52.476145,65,2020-04-05,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",172.054928812107,5.37083333333333,10.0333333333333,74.3363608333333
"1923",-3.205782,55.862281,65,2020-04-05,3,"BUSH","Bush Estate","Rural Background",185.420862926745,8.41666666666667,9.525,77.4005916666667
"1924",-1.560189,52.411628,65,2020-04-05,4,"COAL","Coventry Allesley","Urban Background",169.518060402558,7.34166666666667,9.89166666666667,75.5614991666667
"1925",-3.182186,55.945589,65,2020-04-05,7,"ED3","Edinburgh St Leonards","Urban Background",150.347910478957,4.1375,7.36666666666667,79.6575354166667
"1926",-5.101102,56.82266,65,2020-04-05,8,"FW","Fort William","Suburban Background",171.179533242604,8.0125,7.85,84.9902320833333
"1927",-4.243631,55.865782,65,2020-04-05,9,"GLKP","Glasgow Townhead","Urban Background",171.184056816205,6.31666666666667,9.49583333333333,73.1515654166667
"1928",-0.460861,51.49633,65,2020-04-05,10,"HIL","London Hillingdon","Urban Background",168.445877464478,5.79166666666667,10.8208333333333,59.8010125
"1929",-0.341222,53.74878,65,2020-04-05,11,"HUL2","Hull Freetown","Urban Background",170.748946906506,7.00833333333333,9.79583333333333,72.2145445833333
"1930",-1.127182,52.619904,65,2020-04-05,12,"LECU","Leicester University","Urban Background",169.914214319022,5.93333333333333,10.5166666666667,74.4985116666667
"1931",-2.73684,52.221593,65,2020-04-05,13,"LEOM","Leominster","Suburban Background",171.260526723169,7.6875,9.3625,67.8842908333333
"1932",-7.900328,54.43951,65,2020-04-05,14,"LN","Lough Navar","Rural Background",170.122935220712,10.4041666666667,8.8,75.5649645833333
"1933",-2.238917,53.371722,65,2020-04-05,15,"MAHG","Manchester Sharston","Suburban Industrial",164.532972564332,9.14166666666667,10.3333333333333,82.1327566666667
"1934",-2.237881,53.48152,65,2020-04-05,16,"MAN3","Manchester Piccadilly","Urban Background",165.813706996945,5.89583333333333,11.0458333333333,71.5188220833333
"1935",-9.903917,53.326444,65,2020-04-05,17,"MH","Mace Head","Rural Background",174.715846721001,13.2416666666667,9.425,82.4664820833333
"1936",-1.610528,54.97825,65,2020-04-05,18,"NEWC","Newcastle Centre","Urban Background",178.747825324062,6.12083333333333,10.1875,68.14484125
"1937",1.302686,52.614823,65,2020-04-05,19,"NO12","Norwich Lakenfields","Urban Background",164.715555434743,6.1625,9.25833333333333,73.9926575
"1938",-1.146447,52.95473,65,2020-04-05,20,"NOTT","Nottingham Centre","Urban Background",171.930416689371,5.19583333333333,10.4083333333333,72.91581125
"1939",-0.916605,52.272257,65,2020-04-05,21,"NTN4","Northampton Spring Park","Urban Background",169.492109509255,6.6875,9.60833333333333,81.1425295833333
"1940",1.04901,51.777874,65,2020-04-05,22,"OSY","St Osyth","Rural Background",153.908979392272,6.93333333333333,8.6875,73.60114
"1941",-3.196527,55.657472,65,2020-04-05,23,"PEEB","Peebles","Urban Background",180.823395006164,9.78333333333333,8.025,73.0661816666667
"1942",-4.142361,50.37167,65,2020-04-05,24,"PLYM","Plymouth Centre","Urban Background",167.251907454212,6.95416666666667,11.1375,82.40757625
"1943",0.678331,51.544166,65,2020-04-05,25,"SEND","Southend-on-Sea","Urban Background",159.69343087539,6.125,9.25833333333333,75.6585120833333
"1944",1.463497,52.2944,65,2020-04-05,26,"SIB","Sibton","Rural Background",165.375290460102,6.31666666666667,8.93333333333333,77.33199
"1945",-2.175133,53.02821,65,2020-04-05,27,"STOK","Stoke-on-Trent Centre","Urban Background",155.924245700652,8.975,9.075,73.9136608333333
"1946",-1.406878,54.88361,65,2020-04-05,28,"SUN2","Sunderland Silksworth","Urban Background",177.795409294996,7.8125,8.42083333333333,75.4388466666667
"1947",-3.022722,53.37287,65,2020-04-05,29,"TRAN","Wirral Tranmere","Urban Background",163.608589947578,6.42916666666667,10.05,77.3707970833333
"1948",-2.030371,52.605641,65,2020-04-05,30,"WAL4","Walsall Woodlands","Urban Background",170.316421302985,6.90416666666667,9.86666666666667,79.3373916666667
"1949",0.290917,52.2985,65,2020-04-05,31,"WFEN","Wicken Fen","Rural Background",166.287734685521,7.11666666666667,10.1291666666667,73.1368625
"1950",-2.638139,53.54914,65,2020-04-05,32,"WIG5","Wigan Centre","Urban Background",161.741038999449,8.8125,9.6375,77.5890745833333
"1951",-3.2429,55.79216,66,2020-04-06,1,"ACTH","Auchencorth Moss","Rural Background",239.289017841332,8.27083333333333,7.2375,65.7472291666667
"1952",-1.874978,52.476145,66,2020-04-06,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",259.481331263807,3.78333333333333,10.3791666666667,66.2348247826087
"1953",-3.205782,55.862281,66,2020-04-06,3,"BUSH","Bush Estate","Rural Background",239.738002748471,7.575,8.63333333333333,66.6362858333333
"1954",-1.560189,52.411628,66,2020-04-06,4,"COAL","Coventry Allesley","Urban Background",248.942363417451,4.65833333333333,10.2208333333333,68.9261286956522
"1955",-3.182186,55.945589,66,2020-04-06,7,"ED3","Edinburgh St Leonards","Urban Background",245.151823126438,7.2125,9.17916666666667,68.6895008333333
"1956",-5.101102,56.82266,66,2020-04-06,8,"FW","Fort William","Suburban Background",224.32207497675,7.08333333333333,6.60416666666667,69.71013
"1957",-4.243631,55.865782,66,2020-04-06,9,"GLKP","Glasgow Townhead","Urban Background",239.188180055751,5.93333333333333,8.39583333333333,58.7251391666667
"1958",-0.460861,51.49633,66,2020-04-06,10,"HIL","London Hillingdon","Urban Background",255.83376667148,4.21666666666667,11.2375,62.0434041666667
"1959",-0.341222,53.74878,66,2020-04-06,11,"HUL2","Hull Freetown","Urban Background",248.849848676493,5.3625,10.0083333333333,66.45265375
"1960",-1.127182,52.619904,66,2020-04-06,12,"LECU","Leicester University","Urban Background",251.482342187449,3.95,10.2625,67.78519875
"1961",-2.73684,52.221593,66,2020-04-06,13,"LEOM","Leominster","Suburban Background",258.96147656453,4.25,9.37916666666667,67.8641958333333
"1962",-7.900328,54.43951,66,2020-04-06,14,"LN","Lough Navar","Rural Background",244.758245227113,7.26666666666667,7.10416666666667,53.65384125
"1963",-2.238917,53.371722,66,2020-04-06,15,"MAHG","Manchester Sharston","Suburban Industrial",239.2027017201,5.54166666666667,9.57916666666667,59.8689225
"1964",-2.237881,53.48152,66,2020-04-06,16,"MAN3","Manchester Piccadilly","Urban Background",242.876056336555,4.29583333333333,9.75833333333333,59.9569279166667
"1965",-9.903917,53.326444,66,2020-04-06,17,"MH","Mace Head","Rural Background",243.227116158625,7.84166666666667,8.51666666666667,78.0268816666667
"1966",-1.610528,54.97825,66,2020-04-06,18,"NEWC","Newcastle Centre","Urban Background",241.264275926443,5.0375,10.1625,63.2144920833333
"1967",1.302686,52.614823,66,2020-04-06,19,"NO12","Norwich Lakenfields","Urban Background",244.837014984067,4.59583333333333,10.7541666666667,73.2823820833333
"1968",-1.146447,52.95473,66,2020-04-06,20,"NOTT","Nottingham Centre","Urban Background",251.102573113971,4.35,10.2666666666667,72.7598975
"1969",-0.916605,52.272257,66,2020-04-06,21,"NTN4","Northampton Spring Park","Urban Background",253.7676974704,4.61666666666667,10.525,75.3709375
"1970",1.04901,51.777874,66,2020-04-06,22,"OSY","St Osyth","Rural Background",228.772201054343,4.75,9.69583333333333,72.6351658333333
"1971",-3.196527,55.657472,66,2020-04-06,23,"PEEB","Peebles","Urban Background",243.916792137059,7.98333333333333,6.7625,62.9823525
"1972",-4.142361,50.37167,66,2020-04-06,24,"PLYM","Plymouth Centre","Urban Background",270.088356862478,3.27916666666667,10.0833333333333,79.3421833333333
"1973",0.678331,51.544166,66,2020-04-06,25,"SEND","Southend-on-Sea","Urban Background",234.140793191636,4.10416666666667,10.0333333333333,67.46574875
"1974",1.463497,52.2944,66,2020-04-06,26,"SIB","Sibton","Rural Background",246.416536777503,4.35,10.3666666666667,73.7688341666667
"1975",-2.175133,53.02821,66,2020-04-06,27,"STOK","Stoke-on-Trent Centre","Urban Background",249.517281011406,5.28333333333333,8.82083333333333,65.3363083333333
"1976",-1.406878,54.88361,66,2020-04-06,28,"SUN2","Sunderland Silksworth","Urban Background",235.223374272478,6.54583333333333,8.8625,66.7284475
"1977",-3.022722,53.37287,66,2020-04-06,29,"TRAN","Wirral Tranmere","Urban Background",258.303816810348,4.0625,9.85833333333333,69.5175775
"1978",-2.030371,52.605641,66,2020-04-06,30,"WAL4","Walsall Woodlands","Urban Background",260.478884096818,4.71666666666667,9.6,70.6990595833333
"1979",0.290917,52.2985,66,2020-04-06,31,"WFEN","Wicken Fen","Rural Background",240.938547425242,4.25833333333333,10.6583333333333,72.3482829166667
"1980",-2.638139,53.54914,66,2020-04-06,32,"WIG5","Wigan Centre","Urban Background",251.543187940976,5.34166666666667,8.725,66.5739191666667
"1981",-3.2429,55.79216,67,2020-04-07,1,"ACTH","Auchencorth Moss","Rural Background",214.683737478972,6.7,4.99583333333333,61.8639295833333
"1982",-1.874978,52.476145,67,2020-04-07,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",174.622747414439,2.35416666666667,8.65833333333333,37.1886241666667
"1983",-3.205782,55.862281,67,2020-04-07,3,"BUSH","Bush Estate","Rural Background",215.364554150155,6.05,6.50833333333333,61.7426629166667
"1984",-1.560189,52.411628,67,2020-04-07,4,"COAL","Coventry Allesley","Urban Background",162.138029325008,2.15,7.89583333333333,47.2059295833333
"1985",-3.182186,55.945589,67,2020-04-07,7,"ED3","Edinburgh St Leonards","Urban Background",219.410643513981,3.9,6.36666666666667,68.24878375
"1986",-5.101102,56.82266,67,2020-04-07,8,"FW","Fort William","Suburban Background",201.913687271841,5.79583333333333,5.4875,73.57013625
"1987",-4.243631,55.865782,67,2020-04-07,9,"GLKP","Glasgow Townhead","Urban Background",205.876518982539,3.9375,6.15416666666667,48.6344545833333
"1988",-0.460861,51.49633,67,2020-04-07,10,"HIL","London Hillingdon","Urban Background",139.898040131126,2.60833333333333,10.2583333333333,35.4791120833333
"1989",-0.341222,53.74878,67,2020-04-07,11,"HUL2","Hull Freetown","Urban Background",180.120692152252,3.12083333333333,7.9875,41.6436070833333
"1990",-1.127182,52.619904,67,2020-04-07,12,"LECU","Leicester University","Urban Background",157.853117619987,2.44166666666667,8.31666666666667,54.24077125
"1991",-2.73684,52.221593,67,2020-04-07,13,"LEOM","Leominster","Suburban Background",162.384600600193,2.58333333333333,7.45,44.1347683333333
"1992",-7.900328,54.43951,67,2020-04-07,14,"LN","Lough Navar","Rural Background",195.836070358208,5.12083333333333,6.45833333333333,52.3469345833333
"1993",-2.238917,53.371722,67,2020-04-07,15,"MAHG","Manchester Sharston","Suburban Industrial",171.681882707864,3.3375,8.55,44.6219129166667
"1994",-2.237881,53.48152,67,2020-04-07,16,"MAN3","Manchester Piccadilly","Urban Background",166.744747507271,2.35,8.59583333333333,36.8119891304348
"1995",-9.903917,53.326444,67,2020-04-07,17,"MH","Mace Head","Rural Background",184.274450082728,7.7125,8.2625,81.7979216666667
"1996",-1.610528,54.97825,67,2020-04-07,18,"NEWC","Newcastle Centre","Urban Background",209.012303923279,3.03333333333333,8.30833333333333,54.1021820833333
"1997",1.302686,52.614823,67,2020-04-07,19,"NO12","Norwich Lakenfields","Urban Background",139.728952488293,2.55833333333333,8.44583333333333,58.9424466666667
"1998",-1.146447,52.95473,67,2020-04-07,20,"NOTT","Nottingham Centre","Urban Background",167.717582077585,2.4875,8.55833333333333,53.8929091666667
"1999",-0.916605,52.272257,67,2020-04-07,21,"NTN4","Northampton Spring Park","Urban Background",137.637769950501,2.85,8.15416666666667,63.1105491666667
"2000",1.04901,51.777874,67,2020-04-07,22,"OSY","St Osyth","Rural Background",69.1925020332681,2.8875,6.70416666666667,53.9829929166667
"2001",-3.196527,55.657472,67,2020-04-07,23,"PEEB","Peebles","Urban Background",214.008467041218,6.4,4.5875,50.8356079166667
"2002",-4.142361,50.37167,67,2020-04-07,24,"PLYM","Plymouth Centre","Urban Background",101.906419108802,4,9.27083333333333,61.8693720833333
"2003",0.678331,51.544166,67,2020-04-07,25,"SEND","Southend-on-Sea","Urban Background",66.9296120207328,2.52916666666667,6.10833333333333,57.58634
"2004",1.463497,52.2944,67,2020-04-07,26,"SIB","Sibton","Rural Background",106.746735113378,2.52916666666667,7.75416666666667,65.89690625
"2005",-2.175133,53.02821,67,2020-04-07,27,"STOK","Stoke-on-Trent Centre","Urban Background",149.478844210513,3.4375,7.4125,54.5006275
"2006",-1.406878,54.88361,67,2020-04-07,28,"SUN2","Sunderland Silksworth","Urban Background",205.004791724401,4.76666666666667,7.08333333333333,64.8720316666667
"2007",-3.022722,53.37287,67,2020-04-07,29,"TRAN","Wirral Tranmere","Urban Background",174.287056646113,2.475,7.90416666666667,50.52516625
"2008",-2.030371,52.605641,67,2020-04-07,30,"WAL4","Walsall Woodlands","Urban Background",175.1191082761,2.68333333333333,8.69166666666667,52.7666118181818
"2009",0.290917,52.2985,67,2020-04-07,31,"WFEN","Wicken Fen","Rural Background",152.84103832499,2.75,7.82083333333333,58.3347275
"2010",-2.638139,53.54914,67,2020-04-07,32,"WIG5","Wigan Centre","Urban Background",161.478976766417,3.7,7.83333333333333,52.5167075
"2011",-3.2429,55.79216,68,2020-04-08,1,"ACTH","Auchencorth Moss","Rural Background",251.979252914217,5.82083333333333,7.24583333333333,73.2158583333333
"2012",-1.874978,52.476145,68,2020-04-08,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",99.6705970380063,1.49166666666667,11.0916666666667,45.0501558333333
"2013",-3.205782,55.862281,68,2020-04-08,3,"BUSH","Bush Estate","Rural Background",252.718283968835,5.575,8.57083333333333,73.02737625
"2014",-1.560189,52.411628,68,2020-04-08,4,"COAL","Coventry Allesley","Urban Background",82.3082826994713,1.48333333333333,9.96666666666667,54.62050875
"2015",-3.182186,55.945589,68,2020-04-08,7,"ED3","Edinburgh St Leonards","Urban Background",254.48772150451,5.21666666666667,7.55833333333333,77.17122625
"2016",-5.101102,56.82266,68,2020-04-08,8,"FW","Fort William","Suburban Background",205.974608344261,3.57083333333333,5.96666666666667,65.372975
"2017",-4.243631,55.865782,68,2020-04-08,9,"GLKP","Glasgow Townhead","Urban Background",236.712388792662,3.39166666666667,7.72916666666667,60.75876875
"2018",-0.460861,51.49633,68,2020-04-08,10,"HIL","London Hillingdon","Urban Background",51.8273950588119,2.35,12.1041666666667,48.18299125
"2019",-0.341222,53.74878,68,2020-04-08,11,"HUL2","Hull Freetown","Urban Background",193.689597243575,1.8125,9.875,49.9022020833333
"2020",-1.127182,52.619904,68,2020-04-08,12,"LECU","Leicester University","Urban Background",117.714835330379,1.42916666666667,9.84166666666667,69.1426908333333
"2021",-2.73684,52.221593,68,2020-04-08,13,"LEOM","Leominster","Suburban Background",13.0937275235653,1.625,9.55,51.6137920833333
"2022",-7.900328,54.43951,68,2020-04-08,14,"LN","Lough Navar","Rural Background",226.40041920206,3.15,7.67916666666667,58.2938441666667
"2023",-2.238917,53.371722,68,2020-04-08,15,"MAHG","Manchester Sharston","Suburban Industrial",174.344125552593,1.67083333333333,10.1125,51.9387858333333
"2024",-2.237881,53.48152,68,2020-04-08,16,"MAN3","Manchester Piccadilly","Urban Background",206.514709308682,1.3,10.3666666666667,44.2005983333333
"2025",-9.903917,53.326444,68,2020-04-08,17,"MH","Mace Head","Rural Background",188.402673035869,3.99583333333333,8.025,83.9482895833333
"2026",-1.610528,54.97825,68,2020-04-08,18,"NEWC","Newcastle Centre","Urban Background",270.143089358559,3.02083333333333,10.5166666666667,63.5775979166667
"2027",1.302686,52.614823,68,2020-04-08,19,"NO12","Norwich Lakenfields","Urban Background",52.4126357109209,1.8625,8.9125,65.1090204166667
"2028",-1.146447,52.95473,68,2020-04-08,20,"NOTT","Nottingham Centre","Urban Background",76.995222785694,1.0625,10.0291666666667,68.535665
"2029",-0.916605,52.272257,68,2020-04-08,21,"NTN4","Northampton Spring Park","Urban Background",66.634846687481,1.85833333333333,9.32916666666667,68.0242666666667
"2030",1.04901,51.777874,68,2020-04-08,22,"OSY","St Osyth","Rural Background",58.8707754011972,3.19583333333333,8.92083333333333,58.5786466666667
"2031",-3.196527,55.657472,68,2020-04-08,23,"PEEB","Peebles","Urban Background",257.888218591018,5.4375,6.975,69.5238145833333
"2032",-4.142361,50.37167,68,2020-04-08,24,"PLYM","Plymouth Centre","Urban Background",92.0890179528136,2.19583333333333,11.9916666666667,75.9466604166667
"2033",0.678331,51.544166,68,2020-04-08,25,"SEND","Southend-on-Sea","Urban Background",53.8238680089611,2.6,8.6,51.9581883333333
"2034",1.463497,52.2944,68,2020-04-08,26,"SIB","Sibton","Rural Background",45.1931023515428,2.45833333333333,9.7875,77.2883341666667
